delivery_id,order_id,delivery_status,delivery_time,rider_id
7101,5076,Delivered,11:20:40,1
7102,2332,Delivered,18:52:11,6
7103,5395,Delivered,09:03:09,33
7104,7440,Delivered,11:39:10,6
7105,8068,Delivered,09:50:51,27
7106,7091,Delivered,18:29:22,24
7107,9337,Delivered,10:42:48,9
7108,4089,Delivered,20:18:48,18
7109,1968,Delivered,10:13:31,21
7110,9364,Delivered,23:24:48,17
7111,9797,Delivered,15:59:53,2
7112,6758,Delivered,16:11:30,2
7113,9587,Delivered,08:04:01,22
7114,4366,Delivered,10:04:52,11
7115,7000,Delivered,12:40:30,28
7116,424,Delivered,10:35:47,9
7117,281,Delivered,23:04:47,23
7118,1905,Delivered,18:00:52,19
7119,596,Delivered,12:44:36,12
7120,8580,Delivered,15:10:01,5
7121,3918,Delivered,08:12:29,19
7122,6143,Delivered,14:30:46,1
7123,5662,Delivered,10:28:53,14
7124,5779,Delivered,18:31:51,33
7125,3619,Delivered,18:04:59,31
7126,6846,Delivered,22:34:17,18
7127,840,Delivered,23:58:24,22
7128,4597,Delivered,18:50:07,12
7129,7497,Delivered,16:39:29,28
7130,142,Delivered,18:32:49,18
7131,2598,Delivered,13:12:41,16
7132,6702,Delivered,20:45:01,28
7133,7757,Delivered,19:24:37,3
7134,1378,Delivered,11:44:49,17
7135,3675,Delivered,08:16:56,21
7136,8771,Delivered,13:07:42,14
7137,9896,Delivered,18:30:08,1
7138,6363,Delivered,23:11:04,11
7139,4742,Delivered,15:05:14,8
7140,3809,Delivered,09:43:35,7
7141,1139,Delivered,09:38:40,34
7142,2258,Delivered,23:26:44,14
7143,7866,Delivered,19:39:42,21
7144,1788,Delivered,15:40:40,32
7145,3939,Delivered,15:50:48,28
7146,9317,Delivered,16:32:49,15
7147,4647,Delivered,23:21:30,15
7148,460,Delivered,20:05:03,9
7149,6116,Delivered,23:49:04,31
7150,9543,Delivered,14:55:50,32
7151,949,Delivered,20:24:28,5
7152,3701,Delivered,19:40:33,33
7153,1337,Delivered,16:15:26,12
7154,6371,Delivered,22:05:06,32
7155,4629,Delivered,11:51:55,10
7156,6287,Delivered,15:48:08,17
7157,5926,Delivered,17:21:16,16
7158,5935,Delivered,12:12:10,10
7159,6041,Delivered,16:09:28,26
7160,442,Delivered,22:27:10,24
7161,6660,Delivered,08:47:14,14
7162,1603,Delivered,12:42:57,23
7163,2239,Delivered,13:56:54,6
7164,640,Delivered,21:08:25,20
7165,9821,Delivered,23:24:26,32
7166,3831,Delivered,12:37:43,12
7167,9396,Delivered,11:47:42,1
7168,6145,Delivered,19:04:23,3
7169,7986,Delivered,12:39:38,31
7170,9053,Delivered,08:55:22,25
7171,6345,Delivered,17:28:00,2
7172,2502,Delivered,16:18:52,32
7173,1959,Delivered,16:48:39,17
7174,1071,Delivered,18:47:41,28
7175,156,Delivered,19:54:54,18
7176,2296,Delivered,16:50:30,15
7177,9802,Delivered,18:41:37,21
7178,4579,Delivered,16:30:19,5
7179,1090,Delivered,15:26:48,13
7180,6050,Delivered,19:45:21,10
7181,6416,Delivered,23:53:05,27
7182,2941,Delivered,10:05:34,31
7183,724,Delivered,13:05:45,14
7184,4385,Delivered,14:28:42,6
7185,931,Delivered,12:56:12,12
7186,2910,Delivered,13:17:41,19
7187,7846,Delivered,19:23:31,24
7188,6764,Delivered,17:47:24,34
7189,8389,Delivered,10:10:36,11
7190,6417,Delivered,23:42:30,28
7191,896,Delivered,22:55:20,8
7192,3248,Delivered,09:29:51,31
7193,2327,Delivered,10:32:29,12
7194,7097,Delivered,19:54:49,25
7195,9506,Delivered,20:06:52,3
7196,7582,Delivered,12:13:10,31
7197,9743,Delivered,14:10:03,16
7198,5039,Delivered,14:51:30,13
7199,6451,Delivered,14:58:03,34
7200,4137,Delivered,15:06:53,8
7201,9249,Delivered,14:34:08,33
7202,1716,Delivered,23:04:26,15
7203,1699,Delivered,14:35:16,12
7204,9691,Delivered,19:13:46,14
7205,9550,Delivered,12:24:50,32
7206,9972,Delivered,08:44:02,4
7207,8225,Delivered,13:17:48,12
7208,3832,Delivered,09:31:24,33
7209,6300,Delivered,13:25:41,25
7210,3349,Delivered,16:04:38,25
7211,9519,Delivered,14:55:46,14
7212,986,Delivered,10:04:12,2
7213,1822,Delivered,21:58:40,16
7214,4572,Delivered,19:44:37,32
7215,588,Delivered,18:08:53,33
7216,9758,Delivered,09:37:23,26
7217,5078,Delivered,18:52:54,24
7218,7783,Delivered,15:28:38,4
7219,8324,Delivered,08:51:30,15
7220,9523,Delivered,21:59:50,28
7221,9968,Delivered,22:52:35,6
7222,5484,Delivered,15:10:00,13
7223,7747,Delivered,09:08:10,28
7224,9281,Delivered,15:44:13,1
7225,5515,Delivered,16:40:58,10
7226,9528,Delivered,09:13:54,20
7227,8872,Delivered,11:51:41,28
7228,5554,Delivered,22:18:53,2
7229,3558,Delivered,18:57:31,11
7230,1396,Delivered,23:23:18,27
7231,265,Delivered,14:51:52,4
7232,3548,Delivered,17:55:20,26
7233,6845,Delivered,13:39:53,25
7234,7629,Delivered,20:25:42,3
7235,6789,Delivered,09:20:53,21
7236,3070,Delivered,17:45:19,33
7237,5026,Delivered,16:29:46,5
7238,8397,Delivered,14:43:54,19
7239,3865,Delivered,14:31:46,5
7240,9073,Delivered,15:35:16,26
7241,2401,Delivered,19:13:46,16
7242,6275,Delivered,23:42:13,22
7243,8485,Delivered,09:21:28,13
7244,3712,Delivered,19:25:16,19
7245,247,Delivered,11:57:32,3
7246,1595,Delivered,08:23:54,27
7247,9683,Delivered,14:39:57,24
7248,1530,Delivered,18:39:54,6
7249,8224,Delivered,10:31:37,4
7250,924,Delivered,22:17:45,2
7251,7554,Delivered,22:53:15,25
7252,4365,Delivered,17:31:38,12
7253,670,Delivered,20:17:35,19
7254,3605,Delivered,18:22:09,9
7255,5109,Delivered,15:44:45,1
7256,1911,Delivered,14:55:59,6
7257,8345,Delivered,19:21:59,1
7258,5249,Delivered,13:06:32,21
7259,7184,Delivered,19:58:19,10
7260,3959,Delivered,18:13:07,17
7261,6958,Delivered,13:03:36,7
7262,6027,Delivered,17:41:04,20
7263,5644,Delivered,11:49:58,15
7264,2697,Delivered,23:28:29,26
7265,2592,Delivered,18:07:38,28
7266,5907,Delivered,10:19:29,23
7267,1782,Delivered,13:36:49,1
7268,6510,Delivered,18:53:11,19
7269,3014,Delivered,11:36:14,21
7270,7134,Delivered,12:14:19,15
7271,2308,Delivered,16:30:56,14
7272,7277,Delivered,18:36:20,2
7273,3691,Delivered,09:08:34,32
7274,688,Delivered,10:16:45,28
7275,6012,Delivered,23:17:22,2
7276,7072,Delivered,17:30:23,23
7277,613,Delivered,22:05:08,8
7278,7168,Delivered,19:33:59,33
7279,9206,Delivered,10:05:30,30
7280,3201,Delivered,18:49:48,13
7281,2268,Delivered,23:56:05,23
7282,9782,Delivered,12:59:10,23
7283,6630,Delivered,16:27:27,25
7284,4136,Delivered,21:35:33,5
7285,1899,Delivered,23:53:28,31
7286,9531,Delivered,20:56:47,6
7287,8154,Delivered,14:39:43,3
7288,259,Delivered,15:05:22,18
7289,2925,Delivered,10:45:59,1
7290,9425,Delivered,15:47:08,11
7291,4944,Delivered,19:00:45,17
7292,2823,Delivered,09:35:28,20
7293,6530,Delivered,11:03:51,24
7294,3340,Delivered,10:06:40,20
7295,3526,Delivered,23:46:20,29
7296,4564,Delivered,18:35:25,9
7297,9657,Delivered,11:08:14,11
7298,7909,Delivered,21:06:03,26
7299,5330,Delivered,21:22:28,1
7300,5224,Delivered,19:01:16,12
7301,2286,Delivered,14:56:13,25
7302,6064,Delivered,08:33:45,30
7303,4655,Delivered,12:29:11,28
7304,5001,Delivered,22:35:59,13
7305,6711,Delivered,18:59:58,6
7306,9325,Delivered,15:35:13,19
7307,485,Delivered,14:56:06,26
7308,2212,Delivered,20:37:34,16
7309,5417,Delivered,11:44:31,25
7310,7564,Delivered,18:18:13,22
7311,2556,Delivered,12:50:53,6
7312,8,Delivered,11:17:53,17
7313,3658,Delivered,16:31:55,4
7314,6412,Delivered,17:19:52,22
7315,9165,Delivered,16:11:40,18
7316,4875,Delivered,23:29:28,10
7317,4403,Delivered,20:05:38,16
7318,8917,Delivered,11:28:47,23
7319,5547,Delivered,10:36:39,1
7320,5298,Delivered,15:58:30,22
7321,2427,Delivered,19:34:47,2
7322,6745,Delivered,09:40:11,29
7323,1815,Delivered,13:06:10,27
7324,6823,Delivered,10:09:06,4
7325,9626,Delivered,09:25:33,23
7326,2275,Delivered,12:20:17,10
7327,1012,Delivered,09:40:20,32
7328,1578,Delivered,09:27:01,29
7329,7265,Delivered,23:38:04,4
7330,1068,Delivered,22:01:15,21
7331,1992,Delivered,21:57:17,26
7332,3971,Delivered,08:40:59,3
7333,9074,Delivered,18:34:06,21
7334,5880,Delivered,21:18:25,22
7335,8431,Delivered,10:00:11,2
7336,4543,Delivered,12:45:07,15
7337,9327,Delivered,09:01:39,27
7338,7194,Delivered,22:37:32,23
7339,3868,Delivered,14:47:14,32
7340,9416,Delivered,22:51:52,25
7341,6824,Delivered,17:43:53,33
7342,3049,Delivered,20:53:52,34
7343,782,Delivered,14:50:40,25
7344,6748,Delivered,11:31:26,2
7345,2676,Delivered,22:59:00,25
7346,1750,Delivered,15:12:43,9
7347,6223,Delivered,18:26:39,15
7348,7947,Delivered,19:20:52,26
7349,2792,Delivered,15:58:05,14
7350,6520,Delivered,20:38:33,24
7351,5775,Delivered,23:25:20,12
7352,6358,Delivered,18:23:55,33
7353,4980,Delivered,09:54:11,26
7354,7589,Delivered,10:45:43,1
7355,1092,Delivered,19:33:27,27
7356,6527,Delivered,18:28:36,17
7357,9608,Delivered,22:53:22,22
7358,4628,Delivered,22:49:00,28
7359,2325,Delivered,17:32:53,8
7360,6535,Delivered,12:25:22,6
7361,8972,Delivered,13:06:35,12
7362,5056,Delivered,23:42:22,5
7363,2609,Delivered,15:13:59,16
7364,9021,Delivered,18:39:59,28
7365,2291,Delivered,22:57:50,25
7366,1728,Delivered,13:04:32,16
7367,611,Delivered,12:35:16,12
7368,4667,Delivered,10:40:11,16
7369,8052,Delivered,10:57:17,22
7370,5414,Delivered,15:48:01,15
7371,344,Delivered,22:28:16,18
7372,4684,Delivered,16:01:28,20
7373,8785,Delivered,10:16:19,10
7374,3751,Delivered,20:03:27,8
7375,8454,Delivered,08:28:58,16
7376,9308,Delivered,10:01:01,31
7377,6000,Delivered,13:11:50,33
7378,3216,Delivered,22:04:43,27
7379,98,Delivered,15:59:20,30
7380,7388,Delivered,22:40:06,20
7381,7666,Delivered,13:44:31,6
7382,5177,Delivered,14:30:33,6
7383,7280,Delivered,13:52:35,16
7384,6166,Delivered,10:29:31,3
7385,1538,Delivered,19:56:58,14
7386,3589,Delivered,21:44:02,27
7387,9443,Delivered,16:16:44,8
7388,6986,Delivered,15:23:20,34
7389,3649,Delivered,12:06:19,17
7390,2658,Delivered,23:30:34,3
7391,9827,Delivered,08:39:38,32
7392,1518,Delivered,20:09:17,9
7393,5062,Delivered,11:32:47,14
7394,9350,Delivered,23:22:33,24
7395,4625,Delivered,10:09:47,17
7396,4273,Delivered,14:39:54,18
7397,3670,Delivered,17:13:01,33
7398,6567,Delivered,19:25:19,8
7399,5801,Delivered,17:11:54,21
7400,2091,Delivered,12:57:37,31
7401,7098,Delivered,20:18:42,3
7402,6172,Delivered,12:55:09,32
7403,573,Delivered,13:05:05,26
7404,9559,Delivered,20:55:54,26
7405,4689,Delivered,17:54:32,29
7406,9075,Delivered,08:28:53,34
7407,3063,Delivered,15:50:43,7
7408,9294,Delivered,15:43:39,18
7409,6471,Delivered,16:02:17,34
7410,7161,Delivered,13:27:28,28
7411,6634,Delivered,12:37:31,10
7412,8492,Delivered,17:59:16,27
7413,7926,Delivered,23:50:54,12
7414,7346,Delivered,20:03:49,15
7415,6305,Delivered,11:27:59,4
7416,7901,Delivered,23:59:07,29
7417,9440,Delivered,15:57:17,20
7418,8186,Delivered,17:59:19,32
7419,4480,Delivered,18:41:13,31
7420,4949,Delivered,23:02:52,24
7421,5977,Delivered,16:53:28,33
7422,371,Delivered,17:05:04,19
7423,1939,Delivered,17:44:49,24
7424,2353,Delivered,15:40:15,29
7425,7128,Delivered,15:22:14,19
7426,1754,Delivered,23:37:52,18
7427,3671,Delivered,17:32:54,33
7428,7299,Delivered,18:24:34,5
7429,3653,Delivered,12:36:36,23
7430,5202,Delivered,21:20:31,22
7431,7910,Delivered,18:10:05,8
7432,2362,Delivered,16:57:13,9
7433,4261,Delivered,08:26:06,21
7434,5433,Delivered,15:44:50,17
7435,6286,Delivered,11:13:38,1
7436,4992,Delivered,11:07:05,2
7437,7601,Delivered,11:57:56,22
7438,9463,Delivered,10:13:55,23
7439,3738,Delivered,13:48:59,26
7440,7521,Delivered,14:10:08,10
7441,8560,Delivered,21:22:36,2
7442,8927,Delivered,09:30:05,26
7443,9991,Delivered,11:08:58,22
7444,5592,Delivered,08:55:08,15
7445,1172,Delivered,19:32:28,20
7446,7371,Delivered,15:06:26,5
7447,7938,Delivered,08:57:59,17
7448,8087,Delivered,15:22:12,14
7449,1423,Delivered,18:41:26,5
7450,6783,Delivered,10:31:07,19
7451,9444,Delivered,12:59:34,1
7452,8140,Delivered,23:10:33,22
7453,9351,Delivered,20:31:55,21
7454,8019,Delivered,19:50:42,8
7455,6340,Delivered,16:26:15,24
7456,9648,Delivered,12:00:46,15
7457,875,Delivered,22:41:24,30
7458,2298,Delivered,17:55:07,33
7459,2644,Delivered,16:34:32,29
7460,7532,Delivered,13:04:26,3
7461,1720,Delivered,08:45:11,14
7462,5348,Delivered,13:54:53,3
7463,5933,Delivered,08:05:01,15
7464,841,Delivered,19:08:10,31
7465,9938,Delivered,10:35:30,25
7466,582,Delivered,10:18:22,2
7467,205,Delivered,23:38:18,19
7468,1642,Delivered,08:22:37,26
7469,2015,Delivered,21:12:36,20
7470,3254,Delivered,17:41:06,33
7471,7541,Delivered,11:00:30,8
7472,906,Delivered,11:37:02,7
7473,632,Delivered,17:32:25,27
7474,8421,Delivered,12:07:58,9
7475,7824,Delivered,23:07:42,22
7476,1975,Delivered,09:43:31,2
7477,163,Delivered,22:51:48,29
7478,4999,Delivered,11:39:00,26
7479,1244,Delivered,08:29:12,34
7480,9451,Delivered,22:43:13,6
7481,7765,Delivered,14:31:54,24
7482,4714,Delivered,10:52:39,9
7483,876,Delivered,19:19:53,33
7484,1432,Delivered,08:30:11,21
7485,8739,Delivered,11:26:18,14
7486,6869,Delivered,10:19:10,22
7487,4644,Delivered,20:12:26,19
7488,5081,Delivered,11:31:03,23
7489,5784,Delivered,22:43:44,21
7490,9139,Delivered,17:08:59,18
7491,7617,Delivered,09:23:02,27
7492,8040,Delivered,22:43:07,2
7493,7956,Delivered,12:52:09,31
7494,9438,Delivered,15:52:26,25
7495,2857,Delivered,15:59:23,25
7496,1862,Delivered,16:21:24,11
7497,2660,Delivered,12:16:35,18
7498,3385,Delivered,08:02:01,12
7499,9565,Delivered,16:05:39,17
7500,9777,Delivered,18:06:17,32
7501,8091,Delivered,09:02:04,20
7502,8348,Delivered,08:55:05,13
7503,7463,Delivered,19:03:08,9
7504,6887,Delivered,17:14:19,22
7505,4734,Delivered,14:55:43,32
7506,3332,Delivered,23:04:18,12
7507,9007,Delivered,10:15:32,10
7508,8636,Delivered,14:05:26,26
7509,6405,Delivered,08:51:17,5
7510,8347,Delivered,10:05:13,33
7511,9465,Delivered,13:58:49,2
7512,7061,Delivered,11:43:12,29
7513,2097,Delivered,23:10:26,26
7514,2004,Delivered,09:57:26,32
7515,8805,Delivered,14:33:14,15
7516,9733,Delivered,16:39:32,6
7517,4677,Delivered,15:19:37,26
7518,5018,Delivered,20:10:25,1
7519,7470,Delivered,18:06:13,19
7520,547,Delivered,13:50:59,7
7521,1450,Delivered,12:32:26,12
7522,3987,Delivered,09:25:34,6
7523,6901,Delivered,09:45:43,32
7524,2611,Delivered,18:35:40,1
7525,1901,Delivered,15:10:29,12
7526,3921,Delivered,13:01:15,22
7527,2758,Delivered,12:17:23,12
7528,6125,Delivered,11:21:04,17
7529,6398,Delivered,11:14:14,22
7530,1886,Delivered,23:54:06,7
7531,9824,Delivered,14:33:47,31
7532,5739,Delivered,17:07:08,26
7533,8668,Delivered,09:39:14,32
7534,5891,Delivered,14:30:23,25
7535,2098,Delivered,15:28:32,14
7536,9290,Delivered,15:59:33,11
7537,5693,Delivered,10:30:41,14
7538,500,Delivered,18:33:29,20
7539,5625,Delivered,20:01:06,3
7540,837,Delivered,11:23:10,31
7541,3472,Delivered,19:18:49,27
7542,4698,Delivered,16:42:45,1
7543,6281,Delivered,15:29:09,3
7544,8884,Delivered,08:53:13,22
7545,2172,Delivered,15:04:09,3
7546,9232,Delivered,10:00:33,21
7547,5679,Delivered,15:26:11,33
7548,9185,Delivered,10:57:16,29
7549,399,Delivered,10:21:04,9
7550,2011,Delivered,20:26:21,7
7551,5167,Delivered,16:43:20,34
7552,5872,Delivered,18:34:59,20
7553,9793,Delivered,14:09:03,6
7554,1284,Delivered,12:03:41,1
7555,8391,Delivered,16:42:57,28
7556,2449,Delivered,08:54:36,16
7557,4257,Delivered,23:07:21,6
7558,1837,Delivered,18:18:21,19
7559,9597,Delivered,20:08:21,27
7560,1020,Delivered,14:32:19,15
7561,5067,Delivered,11:36:03,31
7562,1327,Delivered,18:39:31,12
7563,8753,Delivered,23:39:21,30
7564,476,Delivered,09:29:10,15
7565,2811,Delivered,16:43:35,29
7566,8633,Delivered,13:35:38,19
7567,1652,Delivered,11:03:15,30
7568,9612,Delivered,17:56:27,21
7569,1170,Delivered,15:39:20,15
7570,2529,Delivered,20:00:57,24
7571,1207,Delivered,15:27:58,23
7572,6257,Delivered,23:11:43,16
7573,7927,Delivered,19:19:15,23
7574,5470,Delivered,18:38:39,15
7575,9384,Delivered,10:43:47,16
7576,432,Delivered,13:16:26,26
7577,7701,Delivered,19:02:32,31
7578,868,Delivered,19:05:41,23
7579,2975,Delivered,16:37:31,32
7580,5237,Delivered,23:22:58,20
7581,5094,Delivered,23:50:16,14
7582,5434,Delivered,16:56:01,34
7583,542,Delivered,13:42:55,34
7584,5196,Delivered,13:19:09,11
7585,1133,Delivered,17:38:25,28
7586,9838,Delivered,08:30:20,14
7587,4502,Delivered,18:28:13,19
7588,6355,Delivered,22:54:14,23
7589,9334,Delivered,21:20:43,34
7590,3391,Delivered,17:57:45,23
7591,3889,Delivered,08:33:32,17
7592,2963,Delivered,19:43:55,1
7593,4156,Delivered,23:39:07,21
7594,3260,Delivered,16:19:19,12
7595,6303,Delivered,09:22:26,27
7596,6035,Delivered,15:03:45,28
7597,7919,Delivered,21:34:07,11
7598,9937,Delivered,13:26:31,33
7599,2584,Delivered,20:07:29,9
7600,2814,Delivered,08:00:01,28
7601,3960,Delivered,08:37:51,1
7602,2948,Delivered,23:25:00,11
7603,6644,Delivered,09:53:57,6
7604,5175,Delivered,20:43:11,24
7605,6842,Delivered,11:01:35,33
7606,8299,Delivered,15:28:12,29
7607,3587,Delivered,23:26:40,10
7608,9229,Delivered,14:06:16,26
7609,7989,Delivered,12:18:06,18
7610,2564,Delivered,08:52:15,14
7611,2631,Delivered,11:53:35,28
7612,3191,Delivered,09:47:07,7
7613,7779,Delivered,16:14:16,11
7614,7646,Delivered,09:20:22,12
7615,5037,Delivered,18:13:48,9
7616,1081,Delivered,18:24:16,1
7617,4284,Delivered,13:04:07,11
7618,9712,Delivered,13:53:55,34
7619,7086,Delivered,23:42:14,16
7620,2086,Delivered,13:58:55,3
7621,6346,Delivered,15:27:31,33
7622,2453,Delivered,22:56:15,6
7623,4967,Delivered,14:54:04,26
7624,2024,Delivered,09:53:53,28
7625,8072,Delivered,13:29:06,18
7626,8988,Delivered,19:35:51,12
7627,8719,Delivered,09:52:08,20
7628,7322,Delivered,21:26:25,34
7629,227,Delivered,09:47:12,29
7630,1014,Delivered,12:00:19,11
7631,6680,Delivered,20:16:44,8
7632,1930,Delivered,09:09:54,13
7633,1044,Delivered,13:14:59,16
7634,5252,Delivered,10:34:16,20
7635,1405,Delivered,14:21:18,13
7636,2180,Delivered,13:19:52,29
7637,698,Delivered,08:15:41,19
7638,1125,Delivered,21:58:55,4
7639,7379,Delivered,19:06:11,12
7640,3896,Delivered,13:29:28,15
7641,8218,Delivered,20:34:07,4
7642,5111,Delivered,11:53:16,5
7643,1779,Delivered,11:30:24,2
7644,7787,Delivered,15:27:16,24
7645,2635,Delivered,12:14:11,34
7646,7188,Delivered,19:25:26,10
7647,7545,Delivered,18:04:05,4
7648,7605,Delivered,20:35:09,16
7649,3490,Delivered,19:12:40,21
7650,8260,Delivered,17:08:42,2
7651,1038,Delivered,19:43:02,3
7652,6094,Delivered,12:30:28,15
7653,2257,Delivered,21:49:47,7
7654,8189,Delivered,13:47:31,3
7655,2614,Delivered,12:30:10,33
7656,314,Delivered,14:26:11,27
7657,2650,Delivered,17:02:58,20
7658,2282,Delivered,17:08:41,27
7659,6742,Delivered,18:26:47,34
7660,2980,Delivered,21:35:38,7
7661,2548,Delivered,21:05:55,9
7662,5513,Delivered,20:23:48,32
7663,5133,Delivered,23:18:49,13
7664,2160,Delivered,09:01:42,22
7665,7081,Delivered,11:17:48,7
7666,3138,Delivered,21:00:57,8
7667,9080,Delivered,22:00:51,21
7668,5851,Delivered,16:28:01,16
7669,9866,Delivered,11:01:46,14
7670,6446,Delivered,15:13:23,32
7671,3968,Delivered,17:40:33,16
7672,1429,Delivered,08:13:19,34
7673,8423,Delivered,12:54:15,27
7674,2521,Delivered,14:53:56,1
7675,7838,Delivered,19:33:15,33
7676,4970,Delivered,19:40:52,31
7677,1856,Delivered,23:31:46,15
7678,8885,Delivered,15:01:50,16
7679,5603,Delivered,17:45:47,15
7680,9345,Delivered,17:06:16,6
7681,9869,Delivered,08:05:02,24
7682,449,Delivered,21:56:32,29
7683,7704,Delivered,22:26:20,20
7684,1285,Delivered,21:09:39,3
7685,5996,Delivered,17:34:10,13
7686,7900,Delivered,11:26:08,19
7687,3728,Delivered,13:17:16,20
7688,7354,Delivered,10:46:12,23
7689,362,Delivered,14:27:33,13
7690,6280,Delivered,13:20:25,15
7691,5231,Delivered,19:45:21,4
7692,8943,Delivered,21:08:41,30
7693,7296,Delivered,13:59:25,34
7694,8892,Delivered,18:57:37,23
7695,7535,Delivered,13:20:56,5
7696,6252,Delivered,10:47:15,1
7697,5927,Delivered,22:33:14,20
7698,5150,Delivered,13:59:01,13
7699,2461,Delivered,11:26:20,32
7700,23,Delivered,20:16:14,22
7701,2067,Delivered,20:59:03,26
7702,1654,Delivered,19:29:53,14
7703,703,Delivered,10:24:22,8
7704,8491,Delivered,11:57:57,19
7705,2744,Delivered,21:06:24,30
7706,1377,Delivered,16:18:34,15
7707,1725,Delivered,20:13:50,8
7708,2469,Delivered,11:44:11,20
7709,3755,Delivered,10:14:37,4
7710,2326,Delivered,21:06:24,24
7711,461,Delivered,23:18:38,26
7712,5164,Delivered,14:33:59,19
7713,4184,Delivered,14:02:33,17
7714,5527,Delivered,22:06:14,22
7715,4083,Delivered,13:52:13,4
7716,1487,Delivered,14:57:46,32
7717,3679,Delivered,23:03:01,13
7718,283,Delivered,21:15:41,10
7719,6580,Delivered,19:21:08,33
7720,4559,Delivered,23:03:26,29
7721,4309,Delivered,23:23:08,11
7722,6685,Delivered,23:55:13,4
7723,4866,Delivered,18:02:28,1
7724,3538,Delivered,16:57:05,1
7725,3869,Delivered,17:50:38,11
7726,7004,Delivered,13:58:55,14
7727,2582,Delivered,10:31:51,26
7728,1369,Delivered,23:16:49,20
7729,9470,Delivered,20:13:08,3
7730,8198,Delivered,08:19:04,11
7731,598,Delivered,17:33:00,21
7732,4352,Delivered,14:53:08,30
7733,6347,Delivered,10:09:16,15
7734,8977,Delivered,09:57:25,20
7735,6380,Delivered,09:29:35,34
7736,4759,Delivered,22:26:27,7
7737,647,Delivered,21:16:28,2
7738,6382,Delivered,21:13:14,22
7739,7528,Delivered,15:37:17,30
7740,9698,Delivered,13:38:51,25
7741,6024,Delivered,10:07:17,2
7742,7955,Delivered,17:08:39,28
7743,7166,Delivered,20:40:53,31
7744,3469,Delivered,10:53:00,29
7745,7798,Delivered,17:44:55,21
7746,7698,Delivered,11:42:35,29
7747,2991,Delivered,14:51:34,19
7748,9408,Delivered,16:49:10,3
7749,4876,Delivered,19:11:35,21
7750,2545,Delivered,23:44:07,33
7751,8596,Delivered,12:19:29,17
7752,5342,Delivered,11:38:44,26
7753,1568,Delivered,14:38:18,19
7754,9995,Delivered,21:14:33,28
7755,4067,Delivered,11:00:19,20
7756,3989,Delivered,11:57:27,23
7757,7032,Delivered,17:14:57,19
7758,2161,Delivered,11:05:12,19
7759,686,Delivered,21:57:09,13
7760,7603,Delivered,15:03:18,10
7761,7785,Delivered,17:37:34,20
7762,3244,Delivered,20:50:54,25
7763,5845,Delivered,17:27:53,33
7764,9220,Delivered,20:33:39,22
7765,2462,Delivered,13:27:48,23
7766,4084,Delivered,13:01:47,6
7767,2838,Delivered,23:21:09,21
7768,3698,Delivered,15:01:19,9
7769,7129,Delivered,18:27:06,15
7770,6268,Delivered,23:08:16,15
7771,4942,Delivered,21:52:21,9
7772,5947,Delivered,20:52:09,6
7773,4584,Delivered,13:21:45,20
7774,5785,Delivered,23:38:41,4
7775,4041,Delivered,10:10:00,33
7776,2231,Delivered,19:59:06,16
7777,7570,Delivered,15:14:06,15
7778,936,Delivered,08:12:18,30
7779,2321,Delivered,22:47:59,5
7780,4879,Delivered,18:04:05,26
7781,522,Delivered,23:31:34,16
7782,523,Delivered,13:09:27,11
7783,5346,Delivered,20:56:41,11
7784,9877,Delivered,17:10:17,6
7785,3360,Delivered,15:31:33,9
7786,1312,Delivered,10:05:02,29
7787,3984,Delivered,21:57:29,24
7788,6495,Delivered,16:41:59,17
7789,9561,Delivered,09:48:43,4
7790,1717,Delivered,11:45:56,22
7791,781,Delivered,17:59:38,11
7792,8799,Delivered,11:01:47,31
7793,8232,Delivered,14:50:50,30
7794,5608,Delivered,09:39:34,33
7795,5979,Delivered,14:50:34,9
7796,652,Delivered,10:23:03,32
7797,3748,Delivered,13:10:01,19
7798,2197,Delivered,17:49:34,5
7799,8419,Delivered,21:42:09,17
7800,370,Delivered,22:02:16,32
7801,9885,Delivered,18:40:16,5
7802,8006,Delivered,17:33:30,31
7803,4215,Delivered,21:16:59,22
7804,378,Delivered,22:24:05,29
7805,9447,Delivered,11:02:56,3
7806,2217,Delivered,16:18:11,30
7807,8683,Delivered,19:51:17,9
7808,1614,Delivered,19:37:46,31
7809,6980,Delivered,21:41:49,26
7810,7550,Delivered,14:10:26,17
7811,1828,Delivered,15:57:29,28
7812,3633,Delivered,23:07:00,27
7813,963,Delivered,18:53:13,25
7814,2994,Delivered,17:55:49,27
7815,6607,Delivered,13:27:12,9
7816,9673,Delivered,09:52:06,18
7817,2377,Delivered,08:55:47,17
7818,8881,Delivered,10:31:55,4
7819,360,Delivered,22:38:06,19
7820,3840,Delivered,18:01:19,12
7821,8185,Delivered,17:37:18,13
7822,1247,Delivered,13:54:41,13
7823,7505,Delivered,23:41:53,25
7824,8350,Delivered,12:08:44,8
7825,6512,Delivered,23:49:23,13
7826,5088,Delivered,13:36:59,23
7827,3695,Delivered,19:00:35,30
7828,1574,Delivered,17:05:03,33
7829,6282,Delivered,13:12:40,31
7830,5440,Delivered,16:16:04,12
7831,2568,Delivered,18:31:51,26
7832,3424,Delivered,16:19:52,26
7833,2038,Delivered,15:38:43,16
7834,9244,Delivered,23:42:09,23
7835,773,Delivered,12:53:34,13
7836,5381,Delivered,19:35:31,8
7837,9569,Delivered,16:08:34,4
7838,3563,Delivered,23:40:28,30
7839,563,Delivered,08:53:05,2
