order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7891,6,63,Butter Chicken,2024-11-12,11:07:00,Completed,471
7892,3,23,Chicken Biryani,2024-05-18,23:14:27,Completed,690
7893,20,41,Butter Chicken,2023-09-25,11:30:40,Completed,247
7894,33,35,Fish Curry,2024-06-25,10:01:50,Completed,208
7895,1,12,Burger,2023-09-02,10:53:53,Completed,300
7896,18,71,Chole Bhature,2023-01-19,14:58:00,Completed,275
7897,16,21,Paneer Butter Masala,2023-12-30,20:40:35,Completed,333
7898,30,63,Masala Dosa,2023-09-30,14:15:41,Completed,610
7899,19,42,Paneer Lababdar,2023-03-19,18:46:58,Completed,616
7900,7,48,Samosa,2024-12-05,20:34:47,Completed,391
7901,26,43,Chole Bhature,2024-03-29,14:31:56,Completed,286
7902,19,66,Butter Chicken,2024-12-05,11:38:11,Completed,195
7903,33,29,Burger,2024-06-18,12:53:47,Completed,535
7904,28,16,Chole Bhature,2024-04-26,18:40:51,Completed,567
7905,5,18,Paneer Lababdar,2024-02-17,16:43:39,Completed,301
7906,25,21,Egg Curry,2024-04-13,23:28:43,Completed,694
7907,28,49,Pasta Alfredo,2024-04-11,22:18:59,Completed,614
7908,24,58,Butter Chicken,2024-11-10,15:38:58,Completed,682
7909,28,62,Burger,2024-12-09,20:50:51,Completed,196
7910,3,60,Pasta Alfredo,2023-02-04,21:52:26,Completed,316
7911,13,32,Dal Makhani,2024-05-01,13:53:57,Completed,424
7912,18,60,Dal Makhani,2023-10-17,21:05:59,Completed,624
7913,32,65,Paneer Lababdar,2023-12-12,17:03:28,Completed,737
7914,24,34,Prawn Masala,2024-02-17,10:47:47,Completed,339
7915,6,59,Samosa,2023-08-04,12:04:15,Completed,183
7916,22,66,Dal Makhani,2024-03-25,20:35:37,Completed,700
7917,1,22,Egg Curry,2024-11-23,12:37:42,Completed,521
7918,32,51,Chole Bhature,2023-08-12,10:32:33,Completed,400
7919,32,5,Butter Chicken,2024-09-04,21:37:46,Completed,190
7920,27,17,Burger,2024-12-02,20:41:05,Completed,468
7921,15,40,Mutton Rogan Josh,2024-10-01,11:36:52,Completed,497
7922,30,1,Fish Curry,2024-07-13,14:34:47,Completed,679
7923,8,15,Egg Curry,2024-03-26,22:49:10,Completed,721
7924,21,49,Burger,2023-09-20,13:27:23,Completed,436
7925,7,54,Samosa,2023-05-25,20:44:49,Completed,646
7926,12,35,Chicken Biryani,2024-06-01,19:24:10,Completed,684
7927,4,11,Samosa,2024-12-31,13:09:54,Completed,561
7928,26,55,Butter Chicken,2023-03-05,11:43:55,Completed,258
7929,33,60,Paneer Butter Masala,2024-04-20,11:00:17,Completed,342
7930,3,61,Dal Makhani,2023-03-22,18:55:38,Completed,202
7931,10,23,Paneer Butter Masala,2023-09-06,11:35:37,Completed,213
7932,21,5,Burger,2023-11-16,16:06:55,Completed,665
7933,16,38,Paneer Butter Masala,2024-05-09,21:16:58,Completed,465
7934,27,45,Pasta Alfredo,2023-11-04,15:05:51,Completed,433
7935,14,44,Pasta Alfredo,2024-08-24,11:26:50,Completed,269
7936,23,53,Paneer Lababdar,2023-07-18,10:44:12,Completed,384
7937,15,66,Paneer Lababdar,2023-11-12,18:25:21,Completed,235
7938,29,38,Mutton Rogan Josh,2023-08-02,15:11:57,Completed,181
7939,5,12,Paneer Lababdar,2024-01-10,13:25:16,Completed,200
7940,26,56,Chole Bhature,2024-03-13,23:51:40,Completed,677
7941,33,13,Prawn Masala,2023-08-01,14:04:19,Completed,333
7942,18,36,Hyderabadi Biryani,2024-03-19,14:49:37,Completed,503
7943,14,45,Samosa,2023-01-26,19:01:42,Completed,381
7944,23,10,Prawn Masala,2024-06-17,14:02:56,Completed,393
7945,10,33,Fish Curry,2024-02-18,15:06:49,Completed,328
7946,30,11,Chicken Biryani,2023-02-05,14:39:41,Completed,286
7947,12,55,Dal Makhani,2023-10-14,22:15:33,Completed,663
7948,2,13,Chole Bhature,2023-06-12,20:01:23,Completed,277
7949,25,28,Burger,2024-08-03,20:47:09,Completed,580
7950,9,41,Chole Bhature,2023-08-14,12:55:35,Completed,549
7951,32,16,Paneer Butter Masala,2024-12-12,23:58:38,Completed,480
7952,7,18,Hyderabadi Biryani,2023-08-05,10:56:01,Completed,357
7953,16,69,Paneer Butter Masala,2024-06-08,13:58:59,Completed,354
7954,18,47,Paneer Butter Masala,2024-02-29,17:36:05,Completed,640
7955,26,16,Fish Curry,2024-08-09,16:00:31,Completed,267
7956,7,61,Masala Dosa,2024-09-19,23:09:15,Completed,514
7957,8,32,Egg Curry,2023-08-03,15:13:05,Completed,433
7958,23,56,Masala Dosa,2024-12-29,22:34:54,Completed,320
7959,20,46,Egg Curry,2024-10-10,10:49:17,Completed,439
7960,7,35,Dal Makhani,2024-04-02,20:31:05,Completed,743
7961,11,69,Fish Curry,2024-09-16,18:11:04,Completed,311
7962,19,37,Paneer Lababdar,2024-07-14,12:52:58,Completed,589
7963,13,49,Masala Dosa,2024-09-04,17:00:13,Completed,621
7964,19,57,Samosa,2023-08-25,12:45:10,Completed,322
7965,9,33,Masala Dosa,2024-03-19,13:28:55,Completed,399
7966,26,66,Egg Curry,2023-03-22,12:21:16,Completed,480
7967,22,18,Samosa,2024-06-17,22:31:52,Completed,466
7968,31,45,Chole Bhature,2023-01-08,14:16:29,Completed,272
7969,29,55,Mutton Rogan Josh,2023-08-08,14:17:04,Completed,532
7970,30,39,Fish Curry,2023-02-04,16:44:20,Completed,538
7971,14,23,Chole Bhature,2023-09-10,20:08:17,Completed,455
7972,15,36,Egg Curry,2024-01-19,11:36:37,Completed,506
7973,1,71,Fish Curry,2024-12-15,19:28:30,Completed,450
7974,32,18,Egg Curry,2024-07-10,22:07:47,Completed,641
7975,2,55,Paneer Lababdar,2023-07-02,15:50:45,Completed,286
7976,28,23,Masala Dosa,2023-01-27,14:12:42,Completed,634
7977,8,34,Chole Bhature,2023-10-20,18:59:30,Completed,468
7978,17,17,Paneer Lababdar,2023-04-30,15:11:59,Completed,423
7979,1,42,Dal Makhani,2024-03-11,18:08:46,Completed,228
7980,33,23,Chicken Biryani,2024-04-30,20:32:54,Completed,693
7981,33,24,Masala Dosa,2023-02-06,19:52:08,Completed,361
7982,8,1,Fish Curry,2024-12-21,22:37:17,Completed,380
7983,23,34,Butter Chicken,2024-08-01,11:13:03,Completed,681
7984,9,2,Masala Dosa,2023-11-19,11:01:00,Completed,353
7985,31,18,Prawn Masala,2024-01-05,23:29:36,Completed,704
7986,16,43,Dal Makhani,2024-09-19,21:51:47,Completed,396
7987,11,56,Dal Makhani,2023-02-04,13:11:53,Completed,486
7988,4,71,Chicken Biryani,2024-10-26,17:30:41,Completed,192
7989,15,62,Dal Makhani,2024-06-30,11:31:06,Completed,230
7990,25,70,Pasta Alfredo,2023-06-01,14:24:00,Completed,702
7991,24,21,Fish Curry,2023-02-21,18:20:07,Completed,266
7992,12,18,Fish Curry,2024-06-06,16:58:24,Completed,202
7993,30,38,Chole Bhature,2023-10-15,11:06:49,Completed,292
7994,24,8,Burger,2024-02-20,14:53:58,Completed,680
7995,16,61,Masala Dosa,2024-12-14,15:39:43,Completed,288
7996,10,41,Chole Bhature,2024-08-12,16:32:17,Completed,388
7997,18,30,Egg Curry,2023-05-19,19:59:43,Completed,733
7998,28,63,Paneer Butter Masala,2023-12-10,14:42:55,Completed,527
7999,21,63,Paneer Butter Masala,2024-08-18,14:28:42,Completed,232
8000,3,60,Paneer Butter Masala,2024-09-06,22:05:47,Completed,417
8001,24,25,Burger,2024-02-16,23:14:57,Completed,332
8002,8,61,Masala Dosa,2023-07-26,14:00:21,Completed,561
8003,21,69,Egg Curry,2024-07-10,20:27:26,Completed,292
8004,18,29,Hyderabadi Biryani,2024-04-22,10:24:07,Completed,531
8005,20,19,Prawn Masala,2023-04-29,11:54:57,Completed,692
8006,22,33,Chole Bhature,2024-12-27,11:39:09,Completed,513
8007,22,16,Butter Chicken,2023-07-30,13:25:41,Completed,613
8008,20,71,Paneer Butter Masala,2023-10-13,13:05:13,Completed,450
8009,2,1,Egg Curry,2023-04-06,19:34:03,Completed,290
8010,1,53,Burger,2024-07-22,12:11:17,Completed,420
8011,11,50,Pasta Alfredo,2023-09-29,19:52:46,Completed,262
8012,33,65,Paneer Butter Masala,2024-10-19,19:31:32,Completed,513
8013,5,58,Chole Bhature,2023-04-26,15:18:55,Completed,590
8014,3,28,Mutton Rogan Josh,2024-01-11,19:45:16,Completed,389
8015,2,37,Chole Bhature,2023-10-07,10:33:02,Completed,251
8016,3,1,Paneer Lababdar,2024-08-23,15:25:39,Completed,275
8017,14,25,Samosa,2023-07-15,11:25:30,Completed,352
8018,25,50,Mutton Rogan Josh,2023-01-18,22:58:53,Completed,229
8019,29,45,Chicken Biryani,2023-12-11,19:52:36,Completed,207
8020,28,36,Chicken Biryani,2024-06-12,11:03:24,Completed,292
8021,4,14,Butter Chicken,2024-09-30,16:23:06,Completed,513
8022,11,4,Hyderabadi Biryani,2024-01-27,15:13:46,Completed,476
8023,18,46,Egg Curry,2024-01-01,21:34:12,Completed,372
8024,6,68,Pasta Alfredo,2024-03-21,16:46:45,Completed,442
8025,16,33,Samosa,2024-04-18,18:06:50,Completed,600
8026,33,16,Chicken Biryani,2024-04-25,20:59:51,Completed,564
8027,16,23,Chicken Biryani,2023-03-24,19:29:02,Completed,203
8028,32,68,Paneer Butter Masala,2024-04-20,21:27:08,Completed,356
8029,21,43,Samosa,2024-06-27,18:07:05,Completed,299
8030,11,57,Butter Chicken,2024-03-04,11:56:23,Completed,738
8031,2,58,Hyderabadi Biryani,2023-09-30,14:08:16,Completed,659
8032,28,3,Chicken Biryani,2023-09-18,23:42:08,Completed,634
8033,27,41,Butter Chicken,2023-04-05,12:21:16,Completed,538
8034,20,57,Chole Bhature,2024-11-11,22:22:05,Completed,580
8035,5,33,Chole Bhature,2024-09-22,10:54:04,Completed,208
8036,2,43,Mutton Rogan Josh,2024-10-22,14:19:54,Completed,612
8037,11,48,Masala Dosa,2023-04-23,16:22:15,Completed,647
8038,14,7,Butter Chicken,2024-02-18,16:47:25,Completed,545
8039,10,33,Fish Curry,2023-11-01,12:00:53,Completed,286
8040,21,62,Chole Bhature,2024-08-30,17:00:25,Completed,750
8041,5,14,Masala Dosa,2023-10-12,15:48:03,Completed,628
8042,15,56,Burger,2023-12-02,10:43:51,Completed,611
8043,33,7,Prawn Masala,2023-04-16,19:08:09,Completed,302
8044,27,54,Masala Dosa,2023-07-31,23:58:38,Completed,546
8045,12,54,Chicken Biryani,2023-03-28,17:40:28,Completed,606
8046,22,43,Hyderabadi Biryani,2023-03-10,23:57:13,Completed,625
8047,7,25,Pasta Alfredo,2024-11-02,22:16:08,Completed,185
8048,6,71,Masala Dosa,2023-08-07,13:41:49,Completed,238
8049,4,22,Pasta Alfredo,2024-12-01,13:02:17,Completed,662
8050,20,3,Dal Makhani,2024-04-09,11:34:59,Completed,405
8051,15,15,Dal Makhani,2023-03-21,15:25:18,Completed,405
8052,21,54,Masala Dosa,2024-07-22,17:21:12,Completed,701
8053,17,70,Samosa,2023-08-31,13:24:18,Completed,334
8054,8,45,Masala Dosa,2024-12-21,23:59:37,Completed,439
8055,24,67,Butter Chicken,2023-03-06,16:24:12,Completed,394
8056,4,27,Masala Dosa,2023-06-14,11:27:48,Completed,705
8057,3,60,Chicken Biryani,2023-04-08,18:09:55,Completed,522
8058,22,63,Mutton Rogan Josh,2024-11-20,11:57:08,Completed,282
8059,12,14,Hyderabadi Biryani,2024-07-13,13:56:44,Completed,477
8060,1,10,Butter Chicken,2024-08-11,21:04:37,Completed,452
8061,22,47,Samosa,2024-04-29,16:47:24,Completed,565
8062,10,45,Burger,2024-02-25,17:53:06,Completed,677
8063,8,18,Chicken Biryani,2023-08-22,14:23:44,Completed,454
8064,8,57,Pasta Alfredo,2024-01-25,15:55:51,Completed,356
8065,14,1,Chicken Biryani,2023-05-14,12:18:11,Completed,416
8066,29,12,Paneer Lababdar,2024-01-30,14:14:13,Completed,544
8067,6,58,Fish Curry,2023-06-13,11:04:04,Completed,316
8068,11,57,Dal Makhani,2023-01-09,23:50:39,Completed,397
8069,4,54,Dal Makhani,2024-04-27,16:40:16,Completed,228
8070,8,12,Butter Chicken,2024-12-11,23:15:04,Completed,259
8071,3,15,Chicken Biryani,2024-11-28,22:16:25,Completed,229
8072,22,24,Fish Curry,2023-02-17,14:37:21,Completed,607
8073,26,45,Paneer Butter Masala,2023-01-22,13:35:53,Completed,546
8074,14,61,Fish Curry,2024-10-10,12:08:29,Completed,415
8075,12,2,Masala Dosa,2023-12-15,22:13:11,Completed,454
8076,2,63,Dal Makhani,2024-02-24,19:52:46,Completed,545
8077,30,61,Dal Makhani,2024-02-13,15:19:13,Completed,540
8078,11,71,Chole Bhature,2023-04-13,14:27:15,Completed,350
8079,19,44,Fish Curry,2023-08-31,14:29:16,Completed,247
8080,5,52,Chicken Biryani,2024-06-05,14:43:51,Completed,737
8081,8,21,Masala Dosa,2023-06-17,13:41:45,Completed,457
8082,19,36,Butter Chicken,2024-11-14,22:19:34,Completed,717
8083,23,51,Dal Makhani,2024-09-26,22:55:47,Completed,488
8084,22,11,Egg Curry,2023-09-26,12:07:40,Completed,654
8085,9,12,Mutton Rogan Josh,2023-05-16,16:45:03,Completed,245
8086,15,26,Dal Makhani,2024-08-16,11:17:14,Completed,312
8087,29,52,Dal Makhani,2023-10-16,20:25:07,Completed,396
8088,23,42,Mutton Rogan Josh,2024-01-11,21:59:40,Completed,523
8089,8,27,Butter Chicken,2023-06-26,23:00:52,Completed,659
8090,29,28,Chicken Biryani,2024-09-27,20:29:35,Completed,426
8091,14,33,Paneer Lababdar,2024-07-26,16:10:03,Completed,531
8092,14,15,Prawn Masala,2024-09-05,11:48:42,Completed,374
8093,11,67,Samosa,2024-12-01,19:52:05,Completed,395
8094,21,2,Butter Chicken,2023-08-30,19:32:19,Completed,509
8095,22,2,Pasta Alfredo,2023-02-07,16:32:07,Completed,276
8096,6,34,Paneer Lababdar,2023-05-17,17:32:21,Completed,596
8097,11,10,Butter Chicken,2024-12-24,22:25:59,Completed,653
8098,12,40,Burger,2024-06-01,23:07:57,Completed,455
8099,24,53,Prawn Masala,2023-12-26,11:45:54,Completed,643
8100,22,27,Fish Curry,2023-02-05,11:18:16,Completed,397
8101,16,70,Mutton Rogan Josh,2023-11-26,15:18:21,Completed,271
8102,9,19,Masala Dosa,2023-03-17,19:43:51,Completed,694
8103,20,13,Burger,2023-03-22,12:03:22,Completed,430
8104,4,71,Chole Bhature,2024-06-16,19:45:14,Completed,335
8105,12,20,Egg Curry,2023-02-10,12:45:59,Completed,250
8106,32,55,Paneer Lababdar,2024-08-29,17:02:52,Completed,723
8107,13,71,Masala Dosa,2024-07-19,12:24:45,Completed,639
8108,19,8,Fish Curry,2023-01-19,20:00:38,Completed,679
8109,15,42,Egg Curry,2023-10-28,19:42:26,Completed,554
8110,23,3,Egg Curry,2023-04-29,12:05:13,Completed,520
8111,13,7,Paneer Butter Masala,2023-06-15,15:14:16,Completed,622
8112,17,50,Paneer Lababdar,2024-08-18,13:29:03,Completed,666
8113,22,56,Mutton Rogan Josh,2023-10-25,10:13:40,Completed,454
8114,33,23,Masala Dosa,2023-05-03,11:39:46,Completed,518
8115,32,24,Chicken Biryani,2023-12-22,15:20:14,Completed,283
8116,26,71,Prawn Masala,2023-11-29,23:22:20,Completed,337
8117,25,37,Dal Makhani,2024-01-12,10:22:33,Completed,581
8118,4,60,Masala Dosa,2023-06-02,18:32:18,Completed,384
8119,10,69,Fish Curry,2024-07-26,21:45:45,Completed,577
8120,33,68,Chicken Biryani,2023-04-11,10:25:40,Completed,364
8121,23,37,Mutton Rogan Josh,2023-07-20,10:20:11,Completed,615
8122,7,33,Prawn Masala,2023-04-08,16:53:50,Completed,635
8123,2,59,Fish Curry,2023-06-15,17:58:16,Completed,209
8124,3,45,Chicken Biryani,2023-07-07,20:39:18,Completed,633
8125,15,57,Butter Chicken,2024-07-28,18:54:05,Completed,448
8126,33,48,Chole Bhature,2023-04-13,15:49:38,Completed,547
8127,17,22,Samosa,2023-10-31,18:48:28,Completed,469
8128,3,40,Paneer Butter Masala,2023-11-11,17:06:16,Completed,704
8129,30,63,Prawn Masala,2024-08-13,22:22:54,Completed,511
8130,26,21,Masala Dosa,2024-08-28,11:59:41,Completed,647
8131,3,9,Paneer Lababdar,2024-07-21,18:18:43,Completed,495
8132,31,52,Egg Curry,2023-08-30,13:00:49,Completed,497
8133,31,13,Mutton Rogan Josh,2023-04-15,15:41:51,Completed,370
8134,33,39,Masala Dosa,2024-04-23,16:31:52,Completed,464
8135,7,56,Pasta Alfredo,2023-09-05,22:28:17,Completed,564
8136,29,44,Prawn Masala,2024-03-05,13:43:28,Completed,566
8137,19,31,Paneer Lababdar,2023-03-11,20:45:07,Completed,594
8138,24,48,Samosa,2023-05-22,14:04:57,Completed,300
8139,28,67,Butter Chicken,2023-11-05,17:35:10,Completed,596
8140,16,35,Egg Curry,2023-07-28,12:20:05,Completed,305
8141,6,4,Masala Dosa,2024-11-04,22:59:35,Completed,387
8142,8,35,Chole Bhature,2024-11-13,22:04:17,Completed,234
8143,6,12,Egg Curry,2023-05-13,10:51:05,Completed,492
8144,30,34,Egg Curry,2024-07-27,11:20:43,Completed,626
8145,7,36,Samosa,2023-05-13,13:49:32,Completed,370
8146,5,23,Mutton Rogan Josh,2023-11-26,22:44:34,Completed,448
8147,31,2,Hyderabadi Biryani,2023-01-26,21:31:02,Completed,364
8148,30,67,Fish Curry,2024-01-07,17:17:46,Completed,599
8149,19,21,Pasta Alfredo,2023-10-09,12:43:19,Completed,242
8150,12,50,Chole Bhature,2023-04-21,20:20:52,Completed,588
8151,26,56,Chole Bhature,2024-10-02,12:58:55,Completed,675
8152,12,59,Masala Dosa,2023-05-15,22:48:49,Completed,298
8153,29,4,Hyderabadi Biryani,2024-02-25,21:15:13,Completed,463
8154,23,30,Chole Bhature,2024-03-26,15:55:56,Completed,742
8155,12,3,Egg Curry,2023-07-25,18:46:20,Completed,693
8156,3,18,Hyderabadi Biryani,2023-11-07,14:00:59,Completed,641
8157,13,54,Egg Curry,2023-05-16,20:24:35,Completed,483
8158,7,38,Dal Makhani,2024-04-13,19:03:16,Completed,646
8159,21,11,Pasta Alfredo,2023-08-29,17:40:38,Completed,590
8160,2,56,Chicken Biryani,2024-07-06,22:51:55,Completed,435
8161,10,2,Fish Curry,2023-01-17,10:43:40,Completed,663
8162,1,54,Fish Curry,2024-05-08,21:50:35,Completed,454
8163,28,41,Fish Curry,2023-11-18,13:00:39,Completed,332
8164,12,22,Paneer Butter Masala,2023-05-11,18:35:06,Completed,201
8165,14,41,Prawn Masala,2024-07-03,23:13:49,Completed,333
8166,15,22,Butter Chicken,2023-05-28,13:19:16,Completed,454
8167,5,51,Prawn Masala,2023-03-01,18:13:35,Completed,263
8168,17,70,Chole Bhature,2024-10-25,19:17:34,Completed,348
8169,14,25,Masala Dosa,2023-06-30,18:46:19,Completed,584
8170,8,57,Paneer Butter Masala,2023-02-16,18:45:06,Completed,589
8171,13,19,Samosa,2023-04-24,13:41:14,Completed,505
8172,12,11,Dal Makhani,2023-09-24,15:42:22,Completed,443
8173,29,17,Masala Dosa,2024-05-04,10:45:03,Completed,708
8174,32,34,Dal Makhani,2023-09-18,12:58:11,Completed,643
8175,13,5,Burger,2024-05-18,14:32:55,Completed,233
8176,14,57,Prawn Masala,2023-10-03,23:14:09,Completed,233
8177,26,1,Prawn Masala,2024-10-25,22:35:15,Completed,645
8178,32,32,Paneer Lababdar,2024-11-11,16:30:48,Completed,699
8179,23,67,Butter Chicken,2024-05-13,11:46:46,Completed,659
8180,15,29,Burger,2023-12-07,13:32:13,Completed,218
8181,12,32,Hyderabadi Biryani,2024-08-29,14:50:43,Completed,514
8182,28,38,Fish Curry,2024-04-14,16:48:06,Completed,352
8183,30,68,Paneer Butter Masala,2023-06-07,21:43:57,Completed,652
8184,26,20,Mutton Rogan Josh,2024-07-07,10:56:36,Completed,541
8185,11,21,Mutton Rogan Josh,2024-11-03,12:48:29,Completed,616
8186,8,58,Egg Curry,2023-09-09,17:09:03,Completed,667
8187,2,9,Paneer Butter Masala,2024-04-01,15:40:21,Completed,580
8188,30,59,Prawn Masala,2023-10-29,17:15:23,Completed,224
8189,27,59,Egg Curry,2023-11-07,23:19:16,Completed,700
8190,3,63,Paneer Butter Masala,2024-12-18,16:31:40,Completed,711
8191,33,7,Burger,2023-01-19,22:10:18,Completed,318
8192,15,1,Samosa,2023-01-10,18:13:14,Completed,303
8193,31,16,Dal Makhani,2023-11-24,21:20:50,Completed,380
8194,13,8,Dal Makhani,2023-08-24,18:54:59,Completed,374
8195,24,35,Burger,2023-04-18,23:58:15,Completed,405
8196,7,20,Samosa,2024-12-29,19:23:50,Completed,457
8197,33,70,Paneer Butter Masala,2024-09-23,18:31:44,Completed,653
8198,15,18,Egg Curry,2023-07-01,20:37:08,Completed,717
8199,3,19,Samosa,2024-06-18,13:56:51,Completed,732
8200,26,27,Prawn Masala,2024-08-14,11:40:02,Completed,362
8201,2,36,Paneer Lababdar,2024-04-16,18:26:58,Completed,221
8202,15,70,Paneer Butter Masala,2024-02-01,19:04:58,Completed,443
8203,26,62,Chicken Biryani,2024-04-23,20:24:44,Completed,730
8204,27,33,Mutton Rogan Josh,2023-10-08,19:04:07,Completed,539
8205,6,6,Paneer Butter Masala,2023-12-18,14:42:10,Completed,359
8206,21,43,Samosa,2024-04-15,13:00:47,Completed,696
8207,3,68,Butter Chicken,2023-05-19,15:32:19,Completed,409
8208,2,17,Masala Dosa,2024-10-18,21:30:59,Completed,676
8209,24,21,Paneer Butter Masala,2024-12-04,15:53:10,Completed,330
8210,16,9,Prawn Masala,2023-05-04,21:17:14,Completed,249
8211,25,50,Prawn Masala,2023-08-28,18:10:26,Completed,629
8212,24,57,Masala Dosa,2024-04-21,17:29:07,Completed,701
8213,18,53,Chicken Biryani,2023-12-27,13:44:59,Completed,583
8214,22,57,Mutton Rogan Josh,2023-03-04,19:24:50,Completed,417
8215,17,69,Paneer Lababdar,2024-10-02,19:32:31,Completed,617
8216,19,52,Dal Makhani,2023-06-12,19:08:36,Completed,689
8217,31,25,Paneer Lababdar,2023-01-20,15:15:48,Completed,182
8218,5,11,Dal Makhani,2023-01-14,10:02:30,Completed,733
8219,16,15,Prawn Masala,2024-06-14,23:10:46,Completed,388
8220,31,33,Paneer Butter Masala,2024-08-23,18:31:43,Completed,392
8221,12,24,Pasta Alfredo,2023-02-27,21:32:05,Completed,383
8222,15,20,Masala Dosa,2024-05-01,23:16:41,Completed,558
8223,17,45,Egg Curry,2023-10-18,22:18:58,Completed,344
8224,29,67,Samosa,2024-05-21,21:38:53,Completed,477
8225,19,57,Prawn Masala,2024-11-24,21:43:29,Completed,646
8226,20,4,Paneer Lababdar,2024-02-06,18:24:28,Completed,447
8227,9,1,Fish Curry,2024-01-20,11:13:30,Completed,724
8228,11,25,Butter Chicken,2024-01-20,11:52:35,Completed,504
8229,14,4,Hyderabadi Biryani,2024-05-19,18:55:49,Completed,209
8230,5,23,Hyderabadi Biryani,2023-03-20,12:05:10,Completed,402
8231,21,15,Pasta Alfredo,2024-03-20,17:04:02,Completed,578
8232,11,22,Egg Curry,2023-11-29,22:53:47,Completed,384
8233,13,41,Paneer Lababdar,2023-05-14,22:49:32,Completed,477
8234,15,63,Fish Curry,2023-07-07,22:34:11,Completed,440
8235,2,13,Prawn Masala,2023-06-21,15:56:44,Completed,239
8236,3,34,Burger,2023-07-10,10:36:04,Completed,340
8237,33,16,Masala Dosa,2023-10-26,17:58:39,Completed,608
8238,28,60,Hyderabadi Biryani,2023-07-31,10:12:06,Completed,353
8239,18,7,Chole Bhature,2024-09-16,13:56:30,Completed,262
8240,14,63,Paneer Lababdar,2024-11-29,18:51:16,Completed,295
8241,20,14,Egg Curry,2024-09-01,21:24:31,Completed,282
8242,19,42,Paneer Butter Masala,2024-09-30,12:00:32,Completed,616
8243,23,32,Dal Makhani,2024-06-09,15:05:58,Completed,448
8244,3,48,Samosa,2024-02-17,18:18:48,Completed,399
8245,17,7,Samosa,2023-04-12,10:53:29,Completed,358
8246,29,61,Masala Dosa,2023-05-23,23:56:21,Completed,508
8247,4,17,Samosa,2023-06-28,15:39:15,Completed,340
8248,12,61,Masala Dosa,2024-01-17,14:56:18,Completed,554
8249,21,2,Burger,2024-11-28,10:28:36,Completed,738
8250,9,43,Mutton Rogan Josh,2024-03-14,17:28:09,Completed,564
8251,29,63,Hyderabadi Biryani,2023-07-15,19:00:28,Completed,262
8252,27,26,Hyderabadi Biryani,2023-01-05,16:27:11,Completed,674
8253,20,2,Chole Bhature,2024-12-12,19:53:54,Completed,650
8254,14,60,Egg Curry,2023-05-20,12:39:46,Completed,691
8255,25,36,Hyderabadi Biryani,2023-01-16,13:25:04,Completed,544
8256,20,33,Chicken Biryani,2024-11-26,21:11:38,Completed,550
8257,25,43,Chicken Biryani,2024-11-12,23:20:47,Completed,467
8258,20,10,Fish Curry,2023-10-05,19:11:51,Completed,730
8259,15,42,Egg Curry,2024-02-16,10:45:08,Completed,419
8260,23,9,Paneer Butter Masala,2024-11-10,17:49:19,Completed,595
8261,13,54,Chole Bhature,2023-09-06,18:47:02,Completed,731
8262,17,51,Chicken Biryani,2024-04-30,10:42:50,Completed,414
8263,22,14,Butter Chicken,2024-01-19,19:12:05,Completed,344
8264,28,9,Samosa,2023-02-04,18:43:52,Completed,514
8265,26,26,Samosa,2024-10-22,11:48:56,Completed,637
8266,26,14,Dal Makhani,2023-07-03,16:21:03,Completed,728
8267,32,47,Pasta Alfredo,2024-06-01,23:20:12,Completed,668
8268,33,11,Paneer Lababdar,2024-12-29,16:32:40,Completed,594
8269,22,10,Paneer Butter Masala,2024-08-11,18:48:57,Completed,746
8270,29,37,Fish Curry,2023-11-07,21:30:12,Completed,265
8271,31,58,Hyderabadi Biryani,2023-11-27,14:20:29,Completed,668
8272,30,3,Paneer Lababdar,2023-02-10,18:49:40,Completed,527
8273,33,25,Mutton Rogan Josh,2024-07-07,22:23:55,Completed,470
8274,15,22,Prawn Masala,2024-04-22,21:23:19,Completed,252
8275,21,55,Pasta Alfredo,2023-06-03,17:29:03,Completed,532
8276,25,21,Paneer Lababdar,2024-02-15,22:39:36,Completed,263
8277,4,48,Masala Dosa,2024-04-06,22:37:09,Completed,226
8278,21,33,Paneer Lababdar,2023-09-01,23:06:27,Completed,598
8279,3,52,Fish Curry,2024-02-16,20:19:36,Completed,344
8280,16,63,Pasta Alfredo,2023-12-03,21:52:34,Completed,707
8281,13,29,Burger,2024-10-31,11:16:37,Completed,338
8282,23,37,Hyderabadi Biryani,2023-11-29,19:43:10,Completed,358
8283,1,51,Paneer Lababdar,2024-03-21,15:13:16,Completed,639
8284,6,5,Chole Bhature,2023-01-22,10:09:54,Completed,264
8285,1,6,Chicken Biryani,2023-07-30,12:47:26,Completed,599
8286,6,60,Hyderabadi Biryani,2023-01-14,18:45:32,Completed,442
8287,20,9,Paneer Lababdar,2023-05-28,17:44:31,Completed,533
8288,1,19,Prawn Masala,2024-09-15,22:18:59,Completed,542
8289,4,11,Masala Dosa,2023-05-17,23:56:36,Completed,550
8290,13,48,Burger,2024-04-12,15:37:57,Completed,672
8291,5,60,Prawn Masala,2024-02-09,21:25:58,Completed,564
8292,11,37,Masala Dosa,2024-09-12,22:50:12,Completed,723
8293,2,15,Prawn Masala,2024-11-16,10:48:48,Completed,225
8294,8,57,Butter Chicken,2023-10-28,14:25:01,Completed,406
8295,19,49,Mutton Rogan Josh,2024-08-11,11:31:47,Completed,189
8296,30,71,Dal Makhani,2023-07-27,11:59:08,Completed,407
